Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
P03,1,360.0,0.23457486616780338,0.004233358988689067,0.052549241932431566,-13.012570746725695,0.9998995824283574
P03,2,180.0,0.1773290512141597,0.0035775856610366866,0.030033947855172088,32.63680506810424,0.9999299006927509
P03,3,120.0,0.061698130834242595,0.004021762406028671,0.0036469327432784833,69.07065916758883,0.9977747165010465
P03,4,90.0,0.012879417339981797,0.00337285169283412,0.0001679860775497628,166.00922354358963,0.9880588270374682
P03,5,72.0,0.03434555344084518,0.0015688649842017434,0.0011283821337522623,-16.689919874373878,0.9974794204194855
P03,6,60.0,0.05400363599831241,0.0010979121346372067,0.0027853556597509754,22.738440256747797,0.9997283650012715
P03,7,51.42857142857143,0.055151563593189824,0.00163475593087512,0.0029060912275524205,20.404016937153052,0.9993985270069545
P03,8,45.0,0.03991280351530395,0.0015513721657940988,0.001522817468016073,28.980934200734175,0.9995022495072708
P03,9,40.0,0.19190473894393292,0.0007702673621823091,0.03516010023379279,83.15036480737639,0.9999812227860891
P03,10,36.0,0.03133281115741677,0.001612924560186373,0.0009397686283139365,40.051131648634325,0.9990486957104837
P03,11,32.72727272727273,0.04425833172215121,0.002258029861979544,0.0018750222074418537,46.98205049022191,0.9995470695498709
P03,12,30.0,0.0248568723914697,0.008395056848559434,0.0006492811096178595,67.89564735283147,0.9911817651146795
P03,13,27.692307692307693,0.038506925236020756,0.0021416156915373776,0.0014195348747181162,89.84106058939196,0.9992255250798757
P03,14,25.714285714285715,0.03045470029825556,0.0018073720405633958,0.0008881088272529169,107.51805557592856,0.9991033218642096
P03,15,24.0,0.02148565927451071,0.0015648622181402404,0.0004427645463311208,104.15710190476476,0.9976013005976294
P03,16,22.5,0.0208725139255189,0.0023811503945153478,0.0004208486152939775,118.98868108650008,0.9970248597867046
P03,17,21.176470588235293,0.0076920171907158535,0.00196875398016627,5.981774688989376e-05,99.87264824829556,0.9934427621183182
P03,18,20.0,0.09349383466799872,0.002544157883082773,0.00835059731885748,-86.39044759780721,0.9999796494019215
P03,19,18.94736842105263,0.011185829898319066,0.001862008058221012,0.00012242723355934242,93.82428984310373,0.9895596498255825
P03,20,18.0,0.012617817799320311,0.0018482876202687434,0.0001548550280546048,119.15553264581118,0.9858140895452533
P03,21,17.142857142857142,0.007887549681335423,0.0016141516767926582,6.16413076121413e-05,100.3139128273378,0.9946980000987051
P03,22,16.363636363636363,0.008856732346488237,0.0013176336493159165,7.638008237755942e-05,101.91617166976653,0.9926741028322404
P03,23,15.652173913043478,0.009337059178817043,0.002315795650872584,8.780677186122025e-05,69.1444121134192,0.9661655400676188
P03,24,15.0,0.018360091979918412,0.007687155837298721,0.00037188324805336045,91.50978275630135,0.9677238018901829
P03,25,14.4,0.006483482241223011,0.0022419178869215275,4.449089422933884e-05,93.93221350792386,0.7793086288271959
P03,26,13.846153846153847,0.006841858734898919,0.0018518973202754482,4.7669422213074094e-05,126.16783248186474,0.9639518845884143
P03,27,13.333333333333334,0.03716825857739896,0.0009678943593769398,0.0013197914173453673,100.05739778245456,0.9996501256064597
P03,28,12.857142857142858,0.007259216856913194,0.0013232125498690902,5.178487776208428e-05,70.65225635866057,0.9668224736107905
P03,29,12.413793103448276,0.013886016757463255,0.0019528934318784822,0.0001873423005380069,87.4578894172388,0.9944952017427074
P03,30,12.0,0.007847299042917888,0.0027696031072904975,6.536303185092818e-05,85.52959823375092,0.8625468079951831
P03,31,11.612903225806452,0.00729836742801958,0.0019091361831319656,5.3912131762680067e-05,65.60857649016148,0.9585430621733325
P03,32,11.25,0.009781425174644438,0.0025806401283132137,9.686930034477382e-05,99.30236076749485,0.9812014666691792
P03,33,10.909090909090908,0.008402928999472214,0.0016270829478378377,6.962982769875118e-05,91.47948145261304,0.9593650925918487
P03,34,10.588235294117647,0.0050848202658267646,0.002146796755938843,2.863217052966043e-05,113.40366161344541,0.8772746493142672
P03,35,10.285714285714286,0.010474032050673873,0.0029269833805798126,0.00011221066025955283,82.89863623502066,0.9763568407630385
P03,36,10.0,0.9083257654375616,0.0026703694928957443,0.7876684546817284,99.85514379492128,0.9999908904760934
P03,37,9.72972972972973,0.0064158392258665915,0.0018833225250753207,4.230827350857984e-05,147.66969529730912,0.9739288754175955
P03,38,9.473684210526315,0.008877922843286281,0.0021420713179076513,7.914479288229882e-05,136.79646669150404,0.985277423657
P03,39,9.23076923076923,0.00428410202024336,0.001451735247367642,1.9301127361821122e-05,135.66970926160894,0.6255141146810792
P03,40,9.0,0.005321370293492365,0.0021114869891917217,3.088614527690305e-05,63.94407112457778,0.6794646773548104
P03,41,8.78048780487805,0.004927728187654171,0.000956183931472125,2.3984360165530815e-05,131.32492788978482,0.9275339696546796
P03,42,8.571428571428571,0.006578670172642148,0.0022185738135012518,4.5512484403221725e-05,119.1045689537532,0.971732615674916
P03,43,8.372093023255815,0.00540889838008734,0.0019307182668178062,3.113408031323574e-05,99.39438327290452,0.9206044224745581
P03,44,8.181818181818182,0.004209369662250158,0.0011970552050933855,1.8158649467682892e-05,123.76390916266746,0.7862549026889997
